"Year","Month","Month_MM","Day","Site","Transect","Recorded_name","Count","Lifestage","Wet_Weight","Notes","Genus","Species","Family","Order","Class","Phylum","Kingdom"
2016,10,"October",28,"Arroyo Quemado","A","Megalorchestia spp.",76,-99999,0.3852,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","A","Megalorchestia spp.",17,"partial",0.2418,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","B","Megalorchestia spp.",70,-99999,0.3666,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","B","Megalorchestia spp.",3,"partial",0.0216,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","C","Megalorchestia spp.",38,-99999,0.1939,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","A","Megalorchestia spp.",203,"juvenile",1.0682,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","A","Megalorchestia spp.",3,"partial",0.0251,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Megalorchestia spp.",125,"juvenile",0.1866,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Megalorchestia spp.",7,"partial",0.2216,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","C","Megalorchestia spp.",1,"partial",0.032,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","C","Megalorchestia spp.",55,"juvenile",0.1035,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","A","Megalorchestia spp.",81,"juvenile",0.1031,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","A","Megalorchestia spp.",9,"partial",0.4528,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Megalorchestia spp.",8,"partial",0.4057,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Megalorchestia spp.",241,"juvenile",0.1741,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","C","Megalorchestia spp.",197,"juvenile",0.4433,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","C","Megalorchestia spp.",10,"partial",0.2754,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","A","Megalorchestia spp.",56,"juvenile",0.1861,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","A","Megalorchestia spp.",6,"partial",0.1562,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","B","Megalorchestia spp.",1,"partial",0.0043,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","B","Megalorchestia spp.",47,"juvenile",0.1162,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","C","Megalorchestia spp.",8,"partial",0.1206,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","C","Megalorchestia spp.",122,"juvenile",0.3643,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","A","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","B","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","C","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","A","Megalorchestia spp.",15,"juvenile",0.0842,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","A","Megalorchestia spp.",1,"partial",0.0038,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","B","Megalorchestia spp.",4,"partial",0.0186,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","B","Megalorchestia spp.",16,"juvenile",0.0695,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","C","Megalorchestia spp.",14,"juvenile",0.0549,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","A","Megalorchestia spp.",10,"juvenile",0.0405,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","A","Megalorchestia spp.",1,"partial",0.0453,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","B","Megalorchestia spp.",26,"juvenile",0.0553,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","B","Megalorchestia spp.",4,"partial",0.023,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","C","Megalorchestia spp.",27,"juvenile",0.0953,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","C","Megalorchestia spp.",3,"partial",0.0378,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","A","Megalorchestia spp.",13,"juvenile",0.0455,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","A","Megalorchestia spp.",2,"partial",0.0225,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","B","Megalorchestia spp.",10,"juvenile",0.0367,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","B","Megalorchestia spp.",2,"partial",0.0157,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","C","Megalorchestia spp.",51,"juvenile",0.1025,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","C","Megalorchestia spp.",1,"partial",0.0074,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Megalorchestia spp.",562,"juvenile",0.8697,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Megalorchestia spp.",57,"partial",1.4612,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Megalorchestia spp.",562,"juvenile",0.8697,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Megalorchestia spp.",57,"partial",1.4612,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Megalorchestia spp.",21,"partial",0.8239,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Megalorchestia spp.",451,"juvenile",1.2748,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Megalorchestia spp.",21,"partial",0.8239,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Megalorchestia spp.",451,"juvenile",1.2748,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Megalorchestia spp.",246,"juvenile",0.695,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Megalorchestia spp.",12,"partial",0.6584,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Megalorchestia spp.",246,"juvenile",0.695,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Megalorchestia spp.",12,"partial",0.6584,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Megalorchestia spp.",45,"juvenile",0.1162,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Megalorchestia spp.",5,"partial",0.4737,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Megalorchestia spp.",45,"juvenile",0.1162,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Megalorchestia spp.",5,"partial",0.4737,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Megalorchestia spp.",2,"partial",0.1814,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Megalorchestia spp.",53,"juvenile",0.1534,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Megalorchestia spp.",2,"partial",0.1814,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Megalorchestia spp.",53,"juvenile",0.1534,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Megalorchestia spp.",32,"juvenile",0.1051,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Megalorchestia spp.",3,"partial",0.0147,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Megalorchestia spp.",32,"juvenile",0.1051,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Megalorchestia spp.",3,"partial",0.0147,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","A","Megalorchestia spp.",22,"juvenile",0.0487,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","A","Megalorchestia spp.",13,"partial",0.3071,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","B","Megalorchestia spp.",56,"juvenile",0.1632,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","B","Megalorchestia spp.",23,"partial",0.0668,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","C","Megalorchestia spp.",77,"juvenile",0.373,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Megalorchestia spp.",3,"partial",0.0831,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Megalorchestia spp.",4,"juvenile",0.0103,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Megalorchestia spp.",3,"partial",0.0831,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Megalorchestia spp.",4,"juvenile",0.0103,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Megalorchestia spp.",56,"juvenile",0.1308,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Megalorchestia spp.",7,"partial",0.0548,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Megalorchestia spp.",56,"juvenile",0.1308,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Megalorchestia spp.",7,"partial",0.0548,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Megalorchestia spp.",116,"juvenile",0.4908,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Megalorchestia spp.",10,"partial",0.1607,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Megalorchestia spp.",116,"juvenile",0.4908,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Megalorchestia spp.",10,"partial",0.1607,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Megalorchestia spp.",1,"partial",0.0052,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Megalorchestia spp.",2,"juvenile",0.0041,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Megalorchestia spp.",1,"partial",0.0052,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Megalorchestia spp.",2,"juvenile",0.0041,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","B","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","C","Megalorchestia spp.",2,"juvenile",0.0068,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","C","Megalorchestia spp.",2,"juvenile",0.0068,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","A","Megalorchestia spp.",17,"juvenile",0.1437,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","A","Megalorchestia spp.",1,"partial",0.0289,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Megalorchestia spp.",62,-99999,0.4431,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Megalorchestia spp.",4,"partial",0.0182,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Megalorchestia spp.",4,"partial",0.0618,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Megalorchestia spp.",46,"juvenile",0.1002,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","C","Megalorchestia spp.",39,"juvenile",0.2104,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","A","Megalorchestia spp.",149,"juvenile",0.8195,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","A","Megalorchestia spp.",6,"partial",0.0463,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","B","Megalorchestia spp.",65,"juvenile",0.3948,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","C","Megalorchestia spp.",40,"juvenile",0.2007,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","C","Megalorchestia spp.",2,"partial",0.0946,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","A","Megalorchestia spp.",4,"juvenile",0.0154,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","B","Megalorchestia spp.",1,"juvenile",6e-04,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","C","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","A","Megalorchestia spp.",19,"juvenile",0.1189,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","A","Megalorchestia spp.",3,-99999,0.081,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","B","Megalorchestia spp.",9,"juvenile",0.0192,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","C","Megalorchestia spp.",15,"juvenile",0.0465,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","C","Megalorchestia spp.",1,"partial",0.0441,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","A","Megalorchestia spp.",7,"juvenile",0.0308,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","B","Megalorchestia spp.",0,-99999,0,-99999,"Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","C","Megalorchestia spp.",1,"juvenile",0.0032,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","A","Megalorchestia spp.",24,"juvenile",0.0762,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","B","Megalorchestia spp.",1,"partial",0.0034,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","B","Megalorchestia spp.",23,"juvenile",0.0788,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","C","Megalorchestia spp.",11,"juvenile",0.0319,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","C","Megalorchestia spp.",1,"partial",0.0017,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","A","Megalorchestia spp.",1,"partial",0.001,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","A","Megalorchestia spp.",4,"juvenile",0.0145,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","B","Megalorchestia spp.",17,"juvenile",0.0796,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","B","Megalorchestia spp.",2,"partial",0.0055,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","C","Megalorchestia spp.",10,"juvenile",0.0301,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Megalorchestia spp.",166,"juvenile",0.3044,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Megalorchestia spp.",38,"juvenile",0.3894,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Megalorchestia spp.",17,"partial",0.0112,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Megalorchestia spp.",163,"juvenile",0.2407,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Megalorchestia spp.",76,"juvenile",0.1054,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","B","Megalorchestia spp.",85,"juvenile",0.4173,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Megalorchestia spp.",9,"juvenile",0.0708,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Megalorchestia spp.",45,"juvenile",0.1244,"juvenile","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Megalorchestia spp.",5,"partial",0.37,"partial","Megalorchestia",-99999,"Talitridae","Amphipoda","Malacostraca","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
