Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,11716,CEPH,Teuthida, ,2,1,136,0.014705882,5760.5,2.4,15438.28,2.27E-01,5.55E-01,1.64E-01,9.08E+00,2.22E+01,6.56E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,423632,DECA,Pandalus platyceros,Zoea,7,0.25,136,0.205882353,5619.3,100.7,12770.28,2.63E+00,8.06E+00,4.47E-01,1.05E+02,3.23E+02,1.79E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,514245,DECA,Pasiphaea pacifica,Zoea,1,1,136,0.007352941,7081.6,0,2921.79,2.15E-02,1.33E-01,6.77E-03,8.59E-01,5.30E+00,2.71E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,514245,DECA,Pasiphaea pacifica,Juvenile,1,1,136,0.007352941,40545.6,0,528571.44,3.89E+00,7.11E+00,4.24E-01,1.55E+02,2.84E+02,1.70E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,117849,CNID,Aglantha digitale, ,2,1,136,0.014705882,9391.6,18.3,11739.59,1.73E-01,7.17E-02,6.33E-03,6.91E+00,2.87E+00,2.53E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,103413,LARV,Oikopleura labradoriensis,Tail,31,0.125,136,1.823529412,1176.1,15.5,303.69,5.54E-01,5.00E+00,4.42E-01,2.22E+01,2.00E+02,1.77E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,2,100,60,135335,SIPH,Physonectae,Pneumatophore,2,1,136,0.014705882,957.8,52.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104075,MDCAL,Aetideidae,C6 AF,1,1,103,0.009708738,2643.8,0,1996.39,1.94E-02,6.59E-02,6.23E-03,3.88E-01,1.32E+00,1.25E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104112,SMCAL,Aetideus,C6 AF,2,0.03125,103,0.621359223,1477.1,3.3,319.03,1.98E-01,1.04E+00,9.26E-02,3.96E+00,2.07E+01,1.85E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C2,1,0.0078125,103,1.242718447,1075.6,0,75.77,9.42E-02,6.89E-01,5.90E-02,1.88E+00,1.38E+01,1.18E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C3,40,0.0078125,103,49.70873786,1570.8,4,249.89,1.24E+01,6.86E+01,6.09E+00,2.48E+02,1.37E+03,1.22E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C4,19,0.0078125,103,23.61165049,2024.8,3.3,553.29,1.31E+01,5.99E+01,5.45E+00,2.61E+02,1.20E+03,1.09E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C5,3,0.0078125,103,3.72815534,2636.9,7.6,1279.31,4.77E+00,1.79E+01,1.67E+00,9.54E+01,3.59E+02,3.35E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C6 AF,8,0.0625,103,1.242718447,3013.5,5.1,1934.58,2.40E+00,8.22E+00,7.76E-01,4.81E+01,1.64E+02,1.55E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196770,LGCAL,Calanus marshallae,C6 AM,6,0.0625,103,0.932038835,2912.4,6.1,1742.77,1.62E+00,5.69E+00,5.35E-01,3.25E+01,1.14E+02,1.07E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104470,LGCAL,Neocalanus cristatus,C5,18,0.125,103,1.398058252,6494.7,3.7,15006.72,2.10E+01,4.45E+01,4.46E+00,4.20E+02,8.89E+02,8.93E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,353708,LGCAL,Neocalanus flemingeri,C4,2,0.0078125,103,2.485436893,3076.9,14.7,2008.08,4.99E+00,1.68E+01,1.59E+00,9.98E+01,3.36E+02,3.18E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,353708,LGCAL,Neocalanus flemingeri,C5,13,0.0078125,103,16.15533981,3481.5,5.6,2902.63,4.69E+01,1.46E+02,1.39E+01,9.38E+02,2.91E+03,2.79E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196772,LGCAL,Neocalanus plumchrus,C3,7,0.0078125,103,8.699029126,1824.4,3.1,351.88,3.06E+00,1.56E+01,1.40E+00,6.12E+01,3.12E+02,2.80E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196772,LGCAL,Neocalanus plumchrus,C4,28,0.0078125,103,34.7961165,2594.7,4.6,1019.63,3.55E+01,1.41E+02,1.31E+01,7.10E+02,2.82E+03,2.61E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196772,LGCAL,Neocalanus plumchrus,C5,18,0.0078125,103,22.36893204,3326.3,6.1,2164.06,4.84E+01,1.61E+02,1.53E+01,9.68E+02,3.22E+03,3.05E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104165,SMCAL,Pseudocalanus,C5,17,0.0078125,103,21.12621359,1280.9,4.8,138.24,2.92E+00,1.85E+01,1.62E+00,5.84E+01,3.70E+02,3.23E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104165,SMCAL,Pseudocalanus,C6 AF,13,0.0078125,103,16.15533981,1362.8,6.4,169.04,2.73E+00,1.65E+01,1.45E+00,5.46E+01,3.30E+02,2.90E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196775,LGCAL,Eucalanus bungii,C6 AF,2,0.5,103,0.038834951,6940.4,0.2,8755.33,3.40E-01,8.18E-01,8.08E-02,6.80E+00,1.64E+01,1.62E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196779,LGCAL,Paraeuchaeta elongata,C6 AF,7,0.25,103,0.27184466,4725.1,6.2,9308.82,2.53E+00,5.99E+00,5.93E-01,5.06E+01,1.20E+02,1.19E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196779,LGCAL,Paraeuchaeta elongata,C6 AM,1,0.25,103,0.038834951,3955,0,5166.5,2.01E-01,5.46E-01,5.31E-02,4.01E+00,1.09E+01,1.06E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196779,LGCAL,Paraeuchaeta elongata,C3,5,0.0625,103,0.776699029,1798.8,3.4,402.75,3.13E-01,1.55E+00,1.39E-01,6.26E+00,3.09E+01,2.79E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196779,LGCAL,Paraeuchaeta elongata,C4,8,0.0625,103,1.242718447,2607.3,4.6,1346.76,1.67E+00,6.23E+00,5.82E-01,3.35E+01,1.25E+02,1.16E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196779,LGCAL,Paraeuchaeta elongata,C5,5,0.0625,103,0.776699029,3688,3.1,4129.83,3.21E+00,9.20E+00,8.88E-01,6.42E+01,1.84E+02,1.78E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196783,MDCAL,Metridia okhotensis,C5,8,0.0625,103,1.242718447,1990.9,5.1,829.42,1.03E+00,4.30E+00,3.96E-01,2.06E+01,8.59E+01,7.91E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196783,MDCAL,Metridia okhotensis,C6 AF,16,0.0625,103,2.485436893,2574.2,5.2,1849.94,4.60E+00,1.59E+01,1.50E+00,9.20E+01,3.18E+02,3.00E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196784,MDCAL,Metridia pacifica,C4,1,0.0078125,103,1.242718447,1159.1,0,138.59,1.72E-01,1.09E+00,9.54E-02,3.44E+00,2.19E+01,1.91E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196784,MDCAL,Metridia pacifica,C5,40,0.0078125,103,49.70873786,1447.2,8.7,280.82,1.40E+01,7.47E+01,6.66E+00,2.79E+02,1.49E+03,1.33E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196784,MDCAL,Metridia pacifica,C6 AF,14,0.0078125,103,17.39805825,2058.4,5.4,817.96,1.42E+01,5.95E+01,5.48E+00,2.85E+02,1.19E+03,1.10E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,196784,MDCAL,Metridia pacifica,C6 AM,2,0.0078125,103,2.485436893,1317.7,4,206.16,5.12E-01,2.96E+00,2.62E-01,1.02E+01,5.93E+01,5.23E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,104228,SMCAL,Scaphocalanus,C6 AF,1,0.0625,103,0.155339806,1979.4,0,1289.37,2.00E-01,7.55E-01,7.04E-02,4.01E+00,1.51E+01,1.41E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,105440,CHAET,Parasagitta elegans, ,21,0.125,103,1.631067961,9478.5,19,1421.39,2.32E+00,3.13E+00,4.50E-01,4.64E+01,6.26E+01,9.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,105440,CHAET,Parasagitta elegans, ,30,0.25,103,1.165048544,23146.3,12.7,21861.97,2.55E+01,1.84E+01,2.86E+00,5.09E+02,3.67E+02,5.72E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,139178,PTER,Clione limacina, ,2,0.5,103,0.038834951,2193.4,46,1817.6,7.06E-02,2.62E-01,1.44E-02,1.41E+00,5.25E+00,2.88E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,140223,PTER,Limacina helicina, ,16,0.0625,103,2.485436893,856.2,19.6,178.1,4.43E-01,2.87E+00,1.47E-01,8.85E+00,5.74E+01,2.93E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,140223,PTER,Limacina helicina, ,16,0.25,103,0.621359223,2370.5,30.4,3774.18,2.35E+00,7.22E+00,4.05E-01,4.69E+01,1.44E+02,8.10E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,103367,LARV,Oikopleura, ,31,0.0625,103,4.815533981,915.2,29.3,179.18,8.63E-01,9.02E+00,7.88E-01,1.73E+01,1.80E+02,1.58E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,103358,LARV,Fritillaria, ,2,0.0625,103,0.310679612,437.4,82.7,1.64,5.08E-04,1.45E-02,1.12E-03,1.02E-02,2.90E-01,2.23E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,254453,AMPH,Themisto pacifica, ,4,0.0625,103,0.621359223,2320.8,20.7,552.09,3.43E-01,2.61E+00,1.57E-01,6.86E+00,5.21E+01,3.15E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,254453,AMPH,Themisto pacifica, ,3,0.25,103,0.116504854,6077.4,23.1,8610.68,1.00E+00,3.99E+00,2.61E-01,2.01E+01,7.97E+01,5.23E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,428630,AMPH,Cyphocaris challengeri, ,34,0.0625,103,5.281553398,4056.9,25.2,1897.52,1.00E+01,5.59E+01,3.51E+00,2.00E+02,1.12E+03,7.01E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,428630,AMPH,Cyphocaris challengeri, ,28,0.25,103,1.087378641,7491.8,20.8,11020.21,1.20E+01,4.45E+01,2.94E+00,2.40E+02,8.91E+02,5.89E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,180759,AMPH,Primno macropa, ,1,1,103,0.009708738,5847.1,0,6541.59,6.35E-02,2.76E-01,1.79E-02,1.27E+00,5.52E+00,3.58E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106777,MERO,Hippolytidae,Zoea,20,0.25,103,0.776699029,3813.8,28.2,969.73,7.53E-01,6.00E+00,2.98E-01,1.51E+01,1.20E+02,5.96E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106789,DECA,Pandalidae,Zoea,40,0.25,103,1.553398058,5423.1,20.4,3018.15,4.69E+00,2.93E+01,1.50E+00,9.38E+01,5.87E+02,3.01E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106673,MERO,Brachyura,Zoea,2,0.5,103,0.038834951,1664.1,3.6,1858.6,7.22E-02,5.22E-01,2.63E-02,1.44E+00,1.04E+01,5.26E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106738,MERO,Paguridae,Zoea,18,0.25,103,0.699029126,1250.5,19.8,894.1,6.25E-01,5.25E+00,2.59E-01,1.25E+01,1.05E+02,5.19E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,148428,MERO,Oregoniinae,Zoea,1,0.25,103,0.038834951,1101.9,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,148431,MERO,Pisinae,Zoea,1,0.25,103,0.038834951,1050.4,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106782,MERO,Crangonidae,Zoea,4,0.25,103,0.155339806,4615.8,14.9,7072.27,1.10E+00,5.81E+00,3.05E-01,2.20E+01,1.16E+02,6.09E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,106775,MERO,Pinnotheridae,Zoea,1,0.25,103,0.038834951,669.4,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1128,EUPH,Euphausiacea,Egg,2,0.0625,103,0.310679612,403,7.3,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1128,EUPH,Euphausiacea,Nauplius,2,0.0625,103,0.310679612,589.3,13.9,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1128,EUPH,Euphausiacea,Calyptopis,2,0.0625,103,0.310679612,2450.7,6.7,156.1,4.85E-02,6.69E-01,2.93E-02,9.70E-01,1.34E+01,5.86E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1128,EUPH,Euphausiacea,Furcilia,10,0.0625,103,1.553398058,3610.1,12.8,377.28,5.86E-01,6.54E+00,2.94E-01,1.17E+01,1.31E+02,5.88E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,237872,EUPH,Thysanoessa inspinata,AF,1,1,103,0.009708738,12034.2,0,31348.94,3.04E-01,1.21E+00,6.23E-02,6.09E+00,2.43E+01,1.25E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,237874,EUPH,Thysanoessa spinifera,AF,2,1,103,0.019417476,17831.6,21.2,112181.93,2.18E+00,6.33E+00,3.38E-01,4.36E+01,1.27E+02,6.77E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,237874,EUPH,Thysanoessa spinifera,AM,4,1,103,0.038834951,13284.6,3,41682.93,1.62E+00,6.04E+00,3.13E-01,3.24E+01,1.21E+02,6.25E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,127482,OSTR,Halocyprididae, ,35,0.03125,103,10.87378641,1471.5,13,236.85,2.58E+00,1.14E+01,3.90E-01,5.15E+01,2.29E+02,7.81E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,883,MERO,Polychaeta,Larvae,1,0.0625,103,0.155339806,2387.6,0,112.39,1.75E-02,1.23E-01,7.16E-03,3.49E-01,2.45E+00,1.43E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1082,MERO,Cirripedia,Nauplius,39,0.03125,103,12.11650485,803.6,8.5,37.41,4.53E-01,3.88E+00,3.26E-01,9.07E+00,7.76E+01,6.52E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1082,MERO,Cirripedia,Cyprid,1,0.25,103,0.038834951,1140.2,0,202.57,7.87E-03,4.57E-02,4.03E-03,1.57E-01,9.14E-01,8.07E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,101,MERO,Gastropoda,Echinospira,1,0.25,103,0.038834951,1471.6,0,732.51,2.84E-02,1.36E-01,7.23E-03,5.69E-01,2.72E+00,1.45E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1371,SIPH,Siphonophorae,Nectophore,2,0.25,103,0.077669903,5309,38.6,7254.97,5.63E-01,2.68E-01,2.34E-02,1.13E+01,5.37E+00,4.68E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1371,SIPH,Siphonophorae,Bract,2,0.0625,103,0.310679612,2077.3,3.7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,10194,FISH,Actinopterygii,Egg,3,0.25,103,0.116504854,1925.3,72.1,8067.17,9.40E-01,1.68E+00,7.09E-01,1.88E+01,3.37E+01,1.42E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,10194,FISH,Actinopterygii,Larvae,26,0.25,103,1.009708738,7141.9,15.6,1613.19,1.63E+00,3.80E+00,1.95E+00,3.26E+01,7.61E+01,3.90E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,10194,FISH,Actinopterygii,Juvenile,2,1,103,0.019417476,19320.9,37.2,32364.61,6.28E-01,1.02E+00,3.96E-01,1.26E+01,2.04E+01,7.92E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,423632,DECA,Pandalus platyceros,Zoea,9,0.25,103,0.349514563,3771.2,13.6,880.65,3.08E-01,2.62E+00,1.29E-01,6.16E+00,5.24E+01,2.59E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,117849,CNID,Aglantha digitale, ,5,1,103,0.048543689,10828.1,18.8,18219.85,8.84E-01,3.48E-01,3.11E-02,1.77E+01,6.96E+00,6.22E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,103413,LARV,Oikopleura labradoriensis,Tail,22,0.0625,103,3.417475728,1172.8,19.6,309.19,1.06E+00,9.94E+00,8.81E-01,2.11E+01,1.99E+02,1.76E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,135335,SIPH,Physonectae,Stem,1,1,103,0.009708738,26475.8,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,135335,SIPH,Physonectae,Pneumatophore,1,1,103,0.009708738,6279.8,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,3,60,40,1371,SIPH,Siphonophorae,0,6,0.0625,103,0.932038835,4747,15.3,1266.13,1.18E+00,8.76E-01,7.23E-02,2.36E+01,1.75E+01,1.45E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-04-22T00:39:04-0800,2018-04-22T01:19:39-0800,-147.9863,60.2804,588,KIP2,4,40,20,196770,LGCAL,Calanus marshallae,C2,2,0.00390625,106,4.830188679,1097.4,3.2,80.84,3.90E-01,2.98E+00,2.56E-01,7.81E+00,5.96E+01,5.12E+00
