Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,117834,CNID,Proboscidactyla flavicirrata, ,3,0.5,47,0.127659574,3931.5,36.1,4212.23,5.38E-01,4.02E-01,3.41E-02,1.08E+01,8.03E+00,6.82E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,13552,CNID,Leptothecata, ,2,1,47,0.042553191,13246.1,22.5,30641.94,1.30E+00,6.37E-01,5.72E-02,2.61E+01,1.27E+01,1.14E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,103413,LARV,Oikopleura labradoriensis,Tail,3,0.25,47,0.255319149,1003.1,20.6,205.23,5.24E-02,7.67E-01,6.63E-02,1.05E+00,1.53E+01,1.33E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,1035143,CNID,Solmundaegina nematophora, ,2,1,47,0.042553191,7641.5,28.2,24929.6,1.06E+00,5.40E-01,4.82E-02,2.12E+01,1.08E+01,9.64E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,110708,EUPH,Thysanoessa inermis,Juvenile,1,1,47,0.021276596,15097.8,0,58806.12,1.25E+00,6.07E+00,3.13E-01,2.50E+01,1.21E+02,6.27E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,237851,EUPH,Euphausia pacifica,Juvenile,25,1,47,0.531914894,15951.6,4.8,55315.23,2.94E+01,1.44E+02,7.45E+00,5.88E+02,2.89E+03,1.49E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,237851,EUPH,Euphausia pacifica,AF,1,1,47,0.021276596,17314.8,0,70595.14,1.50E+00,6.98E+00,3.63E-01,3.00E+01,1.40E+02,7.25E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,4,40,20,237851,EUPH,Euphausia pacifica,AM,19,1,47,0.404255319,15879.6,4.3,54455.01,2.20E+01,1.09E+02,5.60E+00,4.40E+02,2.17E+03,1.12E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,346494,MDCAL,Gaetanus simplex,C4,1,0.25,60.7,0.065897858,1655.8,0,353.51,2.33E-02,1.89E-01,1.68E-02,4.66E-01,3.79E+00,3.36E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,346494,MDCAL,Gaetanus simplex,C5,6,0.25,60.7,0.39538715,2245.5,6,1058.47,4.19E-01,2.62E+00,2.41E-01,8.37E+00,5.25E+01,4.82E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196770,LGCAL,Calanus marshallae,C4,3,0.0625,60.7,0.7907743,1712.9,9.2,332.24,2.63E-01,2.16E+00,1.91E-01,5.25E+00,4.31E+01,3.83E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196770,LGCAL,Calanus marshallae,C5,65,0.0625,60.7,17.13344316,2772.9,5.4,1492.78,2.56E+01,1.48E+02,1.37E+01,5.12E+02,2.96E+03,2.75E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196770,LGCAL,Calanus marshallae,C6 AF,15,0.25,60.7,0.988467875,3006.2,4.7,1918.83,1.90E+00,1.04E+01,9.68E-01,3.79E+01,2.07E+02,1.94E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196770,LGCAL,Calanus marshallae,C6 AM,3,0.25,60.7,0.197693575,2850.4,2.4,1614.27,3.19E-01,1.82E+00,1.69E-01,6.38E+00,3.64E+01,3.38E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196771,WMCAL,Calanus pacificus,C4,4,0.0625,60.7,1.054365733,1378.5,6,165.59,1.75E-01,1.69E+00,1.47E-01,3.49E+00,3.38E+01,2.94E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196771,WMCAL,Calanus pacificus,C5,21,0.0625,60.7,5.535420099,1747.2,3.8,354.93,1.96E+00,1.59E+01,1.42E+00,3.93E+01,3.19E+02,2.83E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196771,WMCAL,Calanus pacificus,C6 AF,7,0.25,60.7,0.461285008,2127.1,6.1,675.46,3.12E-01,2.17E+00,1.97E-01,6.23E+00,4.34E+01,3.93E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196771,WMCAL,Calanus pacificus,C6 AM,7,0.25,60.7,0.461285008,1888.2,3.5,455.68,2.10E-01,1.61E+00,1.44E-01,4.20E+00,3.22E+01,2.88E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,104468,SMCAL,Mesocalanus tenuicornis,C6 AF,1,0.25,60.7,0.065897858,1596.5,0,299.5,1.97E-02,1.67E-01,1.47E-02,3.95E-01,3.34E+00,2.95E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196774,SMCAL,Centropages abdominalis,C5,2,0.0625,60.7,0.527182867,944.3,12.3,93.62,4.94E-02,5.44E-01,4.65E-02,9.87E-01,1.09E+01,9.29E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196774,SMCAL,Centropages abdominalis,C6 AF,5,0.0625,60.7,1.317957166,1149.7,3.2,169.45,2.23E-01,2.15E+00,1.87E-01,4.47E+00,4.31E+01,3.74E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,104165,SMCAL,Pseudocalanus,C6 AF,1,0.0625,60.7,0.263591433,877.3,0,41.53,1.09E-02,1.47E-01,1.22E-02,2.19E-01,2.94E+00,2.45E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196779,LGCAL,Paraeuchaeta elongata,C5,37,0.25,60.7,2.438220758,3634.9,2.9,3940.85,9.61E+00,4.44E+01,4.24E+00,1.92E+02,8.88E+02,8.48E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196779,LGCAL,Paraeuchaeta elongata,C6 AF,7,0.25,60.7,0.461285008,4417.8,3.1,7418.98,3.42E+00,1.36E+01,1.33E+00,6.84E+01,2.73E+02,2.65E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196779,LGCAL,Paraeuchaeta elongata,C3,5,0.0625,60.7,1.317957166,1893.4,2.1,474.62,6.26E-01,4.74E+00,4.25E-01,1.25E+01,9.49E+01,8.50E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196779,LGCAL,Paraeuchaeta elongata,C4,1,0.0625,60.7,0.263591433,2477.6,0,1133.71,2.99E-01,1.85E+00,1.70E-01,5.98E+00,3.70E+01,3.40E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196783,MDCAL,Metridia okhotensis,C5,46,0.03125,60.7,24.25041186,1887.5,4.9,702.44,1.70E+01,1.18E+02,1.07E+01,3.41E+02,2.35E+03,2.13E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196783,MDCAL,Metridia okhotensis,C6 AF,1,0.25,60.7,0.065897858,2559.4,0,1802.19,1.19E-01,6.59E-01,6.15E-02,2.38E+00,1.32E+01,1.23E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196784,MDCAL,Metridia pacifica,C5,43,0.015625,60.7,45.33772652,1332.9,6.1,215.49,9.77E+00,8.89E+01,7.78E+00,1.95E+02,1.78E+03,1.56E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,196784,MDCAL,Metridia pacifica,C6 AF,59,0.015625,60.7,62.20757825,1887.2,7.1,630.91,3.92E+01,2.77E+02,2.51E+01,7.85E+02,5.55E+03,5.02E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,104228,SMCAL,Scaphocalanus,C6 AF,1,0.25,60.7,0.065897858,1907.6,0,1146.85,7.56E-02,4.66E-01,4.29E-02,1.51E+00,9.33E+00,8.58E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254330,MDCAL,Epilabidocera amphitrites,C4,1,0.25,60.7,0.065897858,1573.1,0,196.9,1.30E-02,1.21E-01,1.06E-02,2.60E-01,2.42E+00,2.11E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254330,MDCAL,Epilabidocera amphitrites,C5,1,0.25,60.7,0.065897858,1778.2,0,306.86,2.02E-02,1.70E-01,1.50E-02,4.04E-01,3.40E+00,3.01E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,349800,MDCAL,Candacia columbiae,C4,1,0.25,60.7,0.065897858,1375.8,0,261.35,1.72E-02,1.50E-01,1.32E-02,3.44E-01,3.01E+00,2.64E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,349800,MDCAL,Candacia columbiae,C5,1,0.25,60.7,0.065897858,2083.9,0,896.01,5.90E-02,3.86E-01,3.53E-02,1.18E+00,7.72E+00,7.05E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,349800,MDCAL,Candacia columbiae,C6 AF,1,0.25,60.7,0.065897858,3064.4,0,2813.62,1.85E-01,9.28E-01,8.77E-02,3.71E+00,1.86E+01,1.75E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,349800,MDCAL,Candacia columbiae,C6 AM,2,0.25,60.7,0.131795717,2806.3,0.2,2167.18,2.86E-01,1.52E+00,1.42E-01,5.71E+00,3.04E+01,2.85E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,105440,CHAET,Parasagitta elegans, ,129,1,60.7,2.125205931,17150.3,22.2,9443.32,2.01E+01,2.74E+01,4.14E+00,4.01E+02,5.49E+02,8.28E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,139178,PTER,Clione limacina, ,1,1,60.7,0.016474465,9932.3,0,44585.38,7.35E-01,2.14E+00,1.27E-01,1.47E+01,4.29E+01,2.55E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,140223,PTER,Limacina helicina, ,30,0.25,60.7,1.97693575,1018.8,19.3,293.05,5.79E-01,5.34E+00,2.74E-01,1.16E+01,1.07E+02,5.48E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,140223,PTER,Limacina helicina, ,13,1,60.7,0.21416804,1892.5,13.8,1660.66,3.56E-01,2.21E+00,1.19E-01,7.11E+00,4.43E+01,2.39E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,103367,LARV,Oikopleura, ,5,0.25,60.7,0.329489292,1358.3,27.5,467.36,1.54E-01,2.07E+00,1.84E-01,3.08E+00,4.14E+01,3.69E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254453,AMPH,Themisto pacifica, ,52,0.25,60.7,3.426688633,3652.3,37,2484.16,8.51E+00,6.91E+01,4.34E+00,1.70E+02,1.38E+03,8.68E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254453,AMPH,Themisto pacifica,0,1,0.25,60.7,0.065897858,5793.4,0,6857.9,4.52E-01,3.10E+00,1.99E-01,9.04E+00,6.19E+01,3.98E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254453,AMPH,Themisto pacifica, ,8,1,60.7,0.131795717,6586.8,10.4,10129.68,1.34E+00,8.29E+00,5.40E-01,2.67E+01,1.66E+02,1.08E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,254453,AMPH,Themisto pacifica,0,1,1,60.7,0.016474465,7881.3,0,16439.2,2.71E-01,1.51E+00,9.99E-02,5.42E+00,3.02E+01,2.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,428630,AMPH,Cyphocaris challengeri, ,48,0.25,60.7,3.163097199,3120.6,18.1,823.85,2.61E+00,2.85E+01,1.72E+00,5.21E+01,5.69E+02,3.45E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,428630,AMPH,Cyphocaris challengeri, ,19,1,60.7,0.313014827,7859.7,21,12639.74,3.96E+00,2.28E+01,1.50E+00,7.91E+01,4.55E+02,2.99E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,106777,MERO,Hippolytidae,Zoea,2,0.25,60.7,0.131795717,3781.2,14.5,808.41,1.07E-01,1.48E+00,7.22E-02,2.13E+00,2.97E+01,1.44E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,106673,MERO,Brachyura,Zoea,2,0.25,60.7,0.131795717,694.9,31.7,205.31,2.71E-02,5.08E-01,2.38E-02,5.41E-01,1.02E+01,4.76E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,106738,MERO,Paguridae,Zoea,1,1,60.7,0.016474465,656.3,0,157.43,2.59E-03,5.33E-02,2.47E-03,5.19E-02,1.07E+00,4.94E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,1128,EUPH,Euphausiacea,Furcilia,29,0.25,60.7,1.911037891,4223.5,7.7,529.22,1.01E+00,1.67E+01,7.50E-01,2.02E+01,3.33E+02,1.50E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237851,EUPH,Euphausia pacifica,Juvenile,104,0.25,60.7,6.853377265,6413.2,33.5,4621.14,3.17E+01,2.91E+02,1.41E+01,6.33E+02,5.83E+03,2.82E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237873,EUPH,Thysanoessa longipes,Juvenile,5,0.25,60.7,0.329489292,7611.7,9.7,6634.95,2.19E+00,1.99E+01,9.64E-01,4.37E+01,3.97E+02,1.93E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,110711,EUPH,Thysanoessa raschii,Juvenile,3,0.25,60.7,0.197693575,6988.4,1.2,4871.43,9.63E-01,9.47E+00,4.55E-01,1.93E+01,1.89E+02,9.10E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,110711,EUPH,Thysanoessa raschii,AM,2,0.25,60.7,0.131795717,12122.7,2.4,28948.01,3.82E+00,2.47E+01,1.25E+00,7.63E+01,4.94E+02,2.51E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237874,EUPH,Thysanoessa spinifera,Juvenile,59,0.25,60.7,3.887973641,9779.3,16.7,17364.08,6.75E+01,4.83E+02,2.42E+01,1.35E+03,9.66E+03,4.83E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237874,EUPH,Thysanoessa spinifera,Juvenile,14,1,60.7,0.230642504,18526.1,5.1,118567.69,2.73E+01,1.27E+02,6.72E+00,5.47E+02,2.54E+03,1.34E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237874,EUPH,Thysanoessa spinifera,AM,16,1,60.7,0.263591433,17450.2,3.4,97896.08,2.58E+01,1.26E+02,6.61E+00,5.16E+02,2.51E+03,1.32E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,110708,EUPH,Thysanoessa inermis,Juvenile,9,0.25,60.7,0.593080725,7903.7,11,7519.38,4.46E+00,3.93E+01,1.91E+00,8.92E+01,7.85E+02,3.83E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,127482,OSTR,Halocyprididae, ,4,0.25,60.7,0.263591433,1424.8,17.6,220.87,5.82E-02,4.17E-01,1.41E-02,1.16E+00,8.34E+00,2.82E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,101,MERO,Gastropoda,Larvae,4,0.25,60.7,0.263591433,678.7,13.9,88.59,2.34E-02,2.89E-01,1.43E-02,4.67E-01,5.79E+00,2.86E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,1248,CTENO,Ctenophora, ,5,1,60.7,0.082372323,1687.6,36.3,2784.64,2.29E-01,9.02E-02,7.10E-03,4.59E+00,1.80E+00,1.42E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,135366,SIPH,Muggiaea,Anterior nectophore,3,1,60.7,0.049423394,4434,28.5,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,135366,SIPH,Muggiaea,Eudoxid gonophore,1,1,60.7,0.016474465,2277.4,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,257529,OTHR,Holophryxus alaskensis,Cryptoniscid,1,0.25,60.7,0.065897858,2035.7,0,281.21,1.85E-02,1.59E-01,1.40E-02,3.71E-01,3.18E+00,2.80E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,10194,FISH,Actinopterygii,Larvae,6,1,60.7,0.098846787,6541.6,54.6,1704.14,1.68E-01,7.75E-01,2.92E-01,3.37E+00,1.55E+01,5.84E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,10194,FISH,Actinopterygii,Juvenile,1,1,60.7,0.016474465,17170.4,0,19418.73,3.20E-01,1.17E+00,3.67E-01,6.40E+00,2.35E+01,7.35E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,106748,MERO,Atelecyclidae,Megalopa,4,1,60.7,0.065897858,1253.1,7.8,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,117849,CNID,Aglantha digitale, ,10,1,60.7,0.164744646,3042.5,59.6,857.29,1.41E-01,1.56E-01,1.28E-02,2.82E+00,3.12E+00,2.56E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,117834,CNID,Proboscidactyla flavicirrata, ,15,1,60.7,0.247116969,4190.1,35.7,5358.56,1.32E+00,1.05E+00,9.05E-02,2.65E+01,2.11E+01,1.81E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,15029,CNID,Pandeidae, ,4,1,60.7,0.065897858,1917.3,31.2,822.85,5.42E-02,6.89E-02,5.58E-03,1.08E+00,1.38E+00,1.12E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,13552,CNID,Leptothecata, ,10,1,60.7,0.164744646,6899.5,42.6,5741.88,9.46E-01,7.01E-01,6.06E-02,1.89E+01,1.40E+01,1.21E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,103413,LARV,Oikopleura labradoriensis,Tail,2,0.25,60.7,0.131795717,1837.4,7.8,902.71,1.19E-01,1.41E+00,1.28E-01,2.38E+00,2.83E+01,2.56E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,135335,SIPH,Physonectae,Pneumatophore,1,1,60.7,0.016474465,1071.2,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237851,EUPH,Euphausia pacifica,Juvenile,14,1,60.7,0.230642504,15945.7,2.6,54964.63,1.27E+01,7.07E+01,3.65E+00,2.54E+02,1.41E+03,7.30E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-06T23:06:09-0800,2020-09-06T23:37:24-0800,-147.9865,60.2788,582,KIP2,5,20,0,237851,EUPH,Euphausia pacifica,AM,5,1,60.7,0.082372323,15972.9,4,55363.54,4.56E+00,2.54E+01,1.31E+00,9.12E+01,5.07E+02,2.62E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T00:42:39-0800,2020-09-07T01:16:54-0800,-147.9348,60.3802,347,PWS1,1,200,100,104112,SMCAL,Aetideus,C5,1,0.25,118.7,0.033698399,1144.2,0,142.32,4.80E-03,3.51E-02,3.02E-03,4.80E-01,3.51E+00,3.02E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T00:42:39-0800,2020-09-07T01:16:54-0800,-147.9348,60.3802,347,PWS1,1,200,100,104275,SMCAL,Aetideus armatus,C6 AF,4,0.25,118.7,0.134793597,1466.1,2.9,311.68,4.20E-02,2.56E-01,2.25E-02,4.20E+00,2.56E+01,2.25E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T00:42:39-0800,2020-09-07T01:16:54-0800,-147.9348,60.3802,347,PWS1,1,200,100,104115,SMCAL,Bradyidius,C5,2,0.25,118.7,0.067396799,2673.1,6,2079.72,1.40E-01,5.46E-01,5.09E-02,1.40E+01,5.46E+01,5.09E+00
