Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C3,17,0.015625,16.959,64.1547261,790.4,5,43,2.758701039
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C4,12,0.015625,16.959,45.28568901,1039.5,8.3,101.17,4.581641178
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C5,4,0.015625,16.959,15.09522967,1394.6,10.3,251.18,3.791569638
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C6 AF,1,0.015625,16.959,3.773807418,1703.3,0,452.94,1.709322046
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C6 AF,7,0.03125,16.959,13.20832596,2131.8,5.6,911.19,12.03527257
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,196784,Metridia pacifica,C6 AM,11,0.03125,16.959,20.7559408,1314.2,7.1,206.81,4.292517322
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106656,Oithona similis,C1-5,93,0.0078125,16.959,701.9281797,430.7,15.5,0.01,7.141686133
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106656,Oithona similis,C6 AF,15,0.0078125,16.959,113.2142225,481.4,6,14.79,1.674599877
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106656,Oithona similis,C6 AM,7,0.0078125,16.959,52.83330385,487.6,7.8,15.5,0.81877685
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,157737,Oithona spinirostris,C1-5,6,0.03125,16.959,11.32142225,624.4,25.5,0.02,0.251108431
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,157737,Oithona spinirostris,C6 AF,4,0.03125,16.959,7.547614836,775.8,2.9,66.46,0.501626186
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,128956,Triconia borealis,C1-5,5,0.03125,16.959,9.434518545,462.3,8.9,0.01,0.085140919
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,128956,Triconia borealis,C6 AF,14,0.03125,16.959,26.41665193,480.1,6.3,14.68,0.387817705
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,104811,Scolecithricella minor,C4,1,0.0625,16.959,0.943451854,758.6,0,219.66,0.207240984
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,104811,Scolecithricella minor,C5,1,0.0625,16.959,0.943451854,1121.3,0,1225.5,1.156204163
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,104811,Scolecithricella minor,C6 AM,1,0.0625,16.959,0.943451854,996.1,0,727.94,0.686775021
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,346398,Epilabidocera longipedata,C4,1,0.5,16.959,0.117931482,1677,0,248.22,0.029273228
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,105440,Parasagitta elegans, ,2,0.5,16.959,0.235862964,11891.4,33.4,3083.01,0.727168454
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,105440,Parasagitta elegans, ,1,1,16.959,0.058965741,13707.3,0,4054.66,0.239086155
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,105416,Eukrohnia hamata, ,1,0.5,16.959,0.117931482,6203.5,0,206.08,0.024303786
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,139178,Clione limacina, ,3,0.5,16.959,0.353794445,1592.5,11.5,819.57,0.289959935
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,140223,Limacina helicina, ,39,0.015625,16.959,147.1784893,382.7,44.9,26.4,3.884869822
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,140223,Limacina helicina, ,27,0.5,16.959,3.184150009,2013,24.4,2218.02,7.062498942
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,103367,Oikopleura, ,2,0.03125,16.959,3.773807418,190.4,1.5,2.92,0.011032077
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,103367,Oikopleura, ,3,1,16.959,0.176897223,2034.3,23.3,1241.16,0.219557284
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,103413,Oikopleura labradoriensis, ,32,0.03125,16.959,60.38091869,607.8,64.9,106.83,6.450258588
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,103413,Oikopleura labradoriensis, ,19,0.5,16.959,2.240698154,2198.3,25.4,1580.9,3.542318065
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,103375,Fritillaria borealis, ,21,0.03125,16.959,39.62497789,409.8,16,0.65,0.025734598
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106777,Hippolytidae,Zoea,6,1,16.959,0.353794445,3898.4,39,1126.9,0.398691255
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106789,Pandalidae,Zoea,1,1,16.959,0.058965741,9283.5,0,12709.6,0.749431015
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,106738,Paguridae,Zoea,1,1,16.959,0.058965741,2358.3,0,4268.23,0.251679228
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1128,Euphausiacea,Egg,5,0.015625,16.959,18.86903709,380.4,5.9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1128,Euphausiacea,Nauplius,25,0.015625,16.959,94.34518545,485.3,9.5,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1128,Euphausiacea,Calyptopis,25,0.015625,16.959,94.34518545,1525.7,39,65.15,6.146950371
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1128,Euphausiacea,Furcilia,14,0.5,16.959,1.651040745,2771.5,8.8,206.84,0.341509331
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,883,Polychaeta,Larvae,4,0.015625,16.959,15.09522967,549.2,14.1,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,975,Oweniidae,Larvae,9,0.015625,16.959,33.96426676,250.4,8,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1082,Cirripedia,Nauplius,4,0.03125,16.959,7.547614836,631.2,25.2,18.88,0.142505769
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1082,Cirripedia,Cyprid,2,0.03125,16.959,3.773807418,994.9,3.3,139.16,0.525174657
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,105,Bivalvia,Larvae,4,0.015625,16.959,15.09522967,249.8,10.5,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,123084,Ophiuroidea,Ophiopluteus,28,0.015625,16.959,105.6666077,336.5,17.9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,123082,Echinoidea,Echinopluteus,4,0.015625,16.959,15.09522967,407,7,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,101,Gastropoda,Larvae,15,0.015625,16.959,56.60711127,238,28.4,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,146142,Bryozoa,Cyphonautes,1,0.03125,16.959,1.886903709,375.2,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1371,Siphonophorae,Athorybia larvae,2,0.5,16.959,0.235862964,1544,7.1,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,1371,Siphonophorae,Bract,3,0.125,16.959,1.415177782,1412.1,34.2,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,10194,Actinopterygii,Egg,1,1,16.959,0.058965741,3260.2,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,10194,Actinopterygii,Larvae,1,1,16.959,0.058965741,6059.1,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,423632,Pandalus platyceros,Zoea,2,1,16.959,0.117931482,4876.9,15.8,1840.83,0.2170921
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,117849,Aglantha digitale, ,2,0.25,16.959,0.471725927,907.8,7,12.81,0.006041574
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,117849,Aglantha digitale, ,2,1,16.959,0.117931482,12170.6,2.6,23836.66,2.811092078
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,13551,Anthoathecata, ,1,1,16.959,0.058965741,2709.9,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-26T07:19:25-0800,2018-04-26T07:28:29-0800,-145.6517,60.0984,116,MID02,0,100,0,16349,Narcomedusae,Larvae,1,0.015625,16.959,3.773807418,343.5,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,1100,Calanoida,Nauplius,29,0.00195313,8.4835,1750.216636,289.6,23.7,3.35,5.868880195
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,1100,Calanoida,Nauplius,31,0.00195313,8.4835,1870.921231,566.7,25.5,21.14,39.54474181
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104108,Acartia,C1,1,0.0625,8.4835,1.886014027,406.1,0,5.03,0.009490609
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104108,Acartia,C2,1,0.0625,8.4835,1.886014027,479.2,0,8.14,0.015351563
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104108,Acartia,C3,1,0.0625,8.4835,1.886014027,524.8,0,10.6,0.019990444
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104257,Acartia longiremis,C5,1,0.125,8.4835,0.943007014,828.2,0,39.92,0.037640996
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104257,Acartia longiremis,C6 AF,2,0.125,8.4835,1.886014027,1117.6,2.4,95.44,0.179996723
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104257,Acartia longiremis,C6 AM,1,0.125,8.4835,0.943007014,893.3,0,49.72,0.046887403
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C1,15,0.125,8.4835,14.1451052,816.7,5,32.18,0.455177644
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C2,16,0.125,8.4835,15.08811222,1144.3,4,92.48,1.395388764
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C3,14,0.125,8.4835,13.20209819,1564.9,4.6,247.28,3.26455475
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C4,30,0.125,8.4835,28.29021041,2137.6,5.7,660.23,18.67804452
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C5,10,0.125,8.4835,9.430070136,2782.1,3.6,1500.03,14.1453954
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C6 AF,2,1,8.4835,0.235751753,3246.2,2.8,2427.66,0.572324275
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196770,Calanus marshallae,C6 AM,2,1,8.4835,0.235751753,2870.4,2.3,1649.48,0.3888682
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104155,Neocalanus,C1,11,0.125,8.4835,10.37307715,743,5.3,27.1,0.281150922
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104155,Neocalanus,C2,17,0.125,8.4835,16.03111923,1208.6,7,112.6,1.805071928
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104155,Neocalanus,C3,1,0.125,8.4835,0.943007014,1559.4,0,233.67,0.220348648
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104470,Neocalanus cristatus,C2,1,1,8.4835,0.117875877,1632.9,0,267.24,0.031501627
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104470,Neocalanus cristatus,C3,3,1,8.4835,0.35362763,2751.2,3.4,1225.23,0.433274009
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104470,Neocalanus cristatus,C4,8,1,8.4835,0.943007014,4339.1,5.4,4646.75,4.381915884
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104470,Neocalanus cristatus,C5,9,1,8.4835,1.06088289,6397.4,3.6,14355.36,15.22935227
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,353708,Neocalanus flemingeri,C4,4,0.125,8.4835,3.772028054,2522.4,5,1030.59,3.88739786
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,353708,Neocalanus flemingeri,C5,13,0.125,8.4835,12.25909118,3453.1,7.1,2844.65,34.87277245
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,353708,Neocalanus flemingeri,C6 AM,1,1,8.4835,0.117875877,3369.8,0,2588.1,0.305074741
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196772,Neocalanus plumchrus,C3,20,0.125,8.4835,18.86014027,1911.9,5.2,407.31,7.682009707
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196772,Neocalanus plumchrus,C4,9,0.125,8.4835,8.487063123,2699,11.7,1181.07,10.02384514
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196772,Neocalanus plumchrus,C5,15,0.125,8.4835,14.1451052,3739.7,6.8,3084.55,43.63128668
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104468,Mesocalanus tenuicornis,C2,1,0.25,8.4835,0.471503507,733.2,0,8.26,0.003895013
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104468,Mesocalanus tenuicornis,C4,1,0.25,8.4835,0.471503507,1054.5,0,44.17,0.020828484
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196774,Centropages abdominalis,C4,1,0.125,8.4835,0.943007014,919.3,0,83.98,0.07918902
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196774,Centropages abdominalis,C5,1,0.125,8.4835,0.943007014,1124.4,0,157.66,0.148675971
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104513,Microcalanus pygmaeus,C3,1,0.0625,8.4835,1.886014027,378.3,0,2.91,0.005495087
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104513,Microcalanus pygmaeus,C4,3,0.0625,8.4835,5.658042082,440.3,2.3,4.71,0.026670449
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104513,Microcalanus pygmaeus,C6 AF,1,0.0625,8.4835,1.886014027,499.8,0,7.03,0.013249683
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C1,16,0.0078125,8.4835,241.4097955,405.2,4.2,3.64,0.878797997
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C2,17,0.0078125,8.4835,256.4979077,524.2,7.6,8.32,2.134726012
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C3,9,0.0078125,8.4835,135.79301,634.3,4.2,14.99,2.035393153
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C4,7,0.0078125,8.4835,105.6167855,751.2,5.5,25.67,2.71158317
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C5,12,0.0078125,8.4835,181.0573466,918,4.5,48.23,8.732999801
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C6 AF,3,0.03125,8.4835,11.31608416,1029.5,4.3,69.12,0.782145221
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,104165,Pseudocalanus,C6 AM,19,0.03125,8.4835,71.66853303,904.6,4.8,46.08,3.302260584
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,355067,Pseudocalanus mimus,C6 AF,33,0.03125,8.4835,124.4769258,1218,4.9,118,14.68875378
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,157679,Pseudocalanus newmani,C6 AF,6,0.03125,8.4835,22.63216833,933.2,9.9,51.89,1.174319327
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196775,Eucalanus bungii,C1,44,0.0625,8.4835,82.9846172,1269.8,5.1,44.59,3.700149659
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196775,Eucalanus bungii,C2,17,0.0625,8.4835,32.06223846,1905.5,10,160.85,5.157209612
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196775,Eucalanus bungii,C3,2,0.0625,8.4835,3.772028054,2235.1,15.7,267.65,1.009565242
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196775,Eucalanus bungii,C6 AF,22,1,8.4835,2.593269287,6141,7.6,6091.38,15.79657784
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196784,Metridia pacifica,C1,8,0.03125,8.4835,30.17622444,438.4,9.8,7.16,0.215914078
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196784,Metridia pacifica,C2,10,0.03125,8.4835,37.72028054,585,4.7,17.02,0.642017948
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196784,Metridia pacifica,C3,15,0.03125,8.4835,56.58042082,810.6,3.3,46.28,2.618397454
SKQ201810S,QuadNet,0.25,Vertical,150,2018-04-27T11:09:29-0800,2018-04-27T11:16:03-0800,-146.1033,59.6492,95,MID05,0,100,0,196784,Metridia pacifica,C4,10,0.03125,8.4835,37.72028054,1066.5,7.2,108.88,4.107008302
